,0
4884,21618
4885,21619
4886,21620
4887,21621
4888,21622
4889,21623
4890,21624
4891,21625
4892,21626
4893,21627
4894,19388
4895,19389
4896,19444
4897,19445
4898,19500
4899,19501
4900,19556
4901,19557
4902,19612
4903,19613
4904,19668
4905,19669
4906,19724
4907,19725
4908,19780
4909,19781
4910,19836
4911,19837
4912,19892
4913,19893
4914,19948
4915,19949
4916,20004
4917,20005
4918,20060
4919,20061
4920,20116
4921,20117
4922,20172
4923,20173
4924,20228
4925,20229
4926,20284
4927,20285
4928,20340
4929,20341
4930,20396
4931,20397
4932,20452
4933,20453
4934,20508
4935,20509
4936,20564
4937,20565
4938,20620
4939,20621
4940,20676
4941,20677
4942,20732
4943,20733
4944,20788
4945,20789
4946,20844
4947,20845
4948,20900
4949,20901
4950,20956
4951,20957
4952,21012
4953,21013
4954,21628
4955,21629
4956,21630
4957,21631
4958,21632
4959,21633
4960,21634
4961,21635
4962,21636
4963,21637
4964,21638
4965,21639
4966,21640
4967,21641
4968,21642
4969,21643
4970,21644
4971,21645
4972,21646
4973,21647
4974,21648
4975,21649
4976,21650
4977,21651
4978,21652
4979,21653
4980,21654
4981,21655
4982,21656
4983,21657
4984,21658
4985,21659
4986,21660
4987,21661
4988,21662
4989,21663
4990,21664
4991,21665
4992,21666
4993,21667
4994,21668
4995,21669
4996,21670
4997,21671
4998,21672
4999,21673
5000,21674
5001,21675
5002,21676
5003,21677
5004,21678
5005,21679
5006,21680
5007,21681
5008,21682
5009,21683
5010,21684
5011,21685
5012,21686
5013,21687
5014,21688
5015,21689
5016,21690
5017,21691
5018,21692
5019,21693
5020,21694
5021,21695
5022,21696
5023,21697
5024,21698
5025,21699
5026,21700
5027,21701
5028,21702
5029,21703
5030,21704
5031,21705
5032,21706
5033,21707
5034,21708
5035,21709
5036,21710
5037,21711
5038,21712
5039,21713
5040,21714
5041,21715
5042,21716
5043,21717
5044,21718
5045,21719
5046,21720
5047,21721
5048,21722
5049,21723
5050,21724
5051,21725
5052,21726
5053,21727
5054,21728
5055,21729
5056,21730
5057,21731
5058,21732
5059,21733
5060,21734
5061,21735
5062,21736
5063,21737
5064,21738
5065,21739
5066,21740
5067,21741
5068,21742
5069,21743
5070,21744
5071,21745
5072,21746
5073,21747
5074,21748
5075,21749
5076,21750
5077,21751
5078,21752
5079,21753
5080,21754
5081,21755
5082,21756
5083,21757
5084,21758
5085,21759
5086,21760
5087,21761
5088,21762
5089,21763
5090,21764
5091,21765
5092,21766
5093,21767
5094,21768
5095,21769
5096,21770
5097,21771
5098,21772
5099,21773
5100,21774
5101,21775
5102,21776
5103,21777
5104,21778
5105,21779
5106,21780
5107,21781
5108,21782
5109,21783
5110,25450
5111,25451
5112,25452
5113,25453
5114,25454
5115,25455
5116,25456
5117,25457
5118,25458
5119,25459
5120,25460
5121,25461
5122,25462
5123,25463
5124,25464
5125,25465
5126,25466
5127,25467
5128,25468
5129,25469
5130,25470
5131,25471
5132,25472
5133,25473
5134,25474
5135,25475
5136,25476
5137,25477
5138,25478
5139,25479
5140,25480
5141,25481
5142,25482
5143,25483
5144,25484
5145,25485
5146,25486
5147,25487
5148,25488
5149,25489
5150,25490
5151,25491
5152,25492
5153,25493
5154,25494
5155,25495
5156,25496
5157,25497
5158,25498
5159,25499
5160,25500
5161,25501
5162,25502
5163,25503
5164,25504
5165,25505
5166,25506
5167,25507
5168,25508
5169,25509
5170,25510
5171,25511
5172,25512
5173,25513
5174,25514
5175,25515
5176,25516
5177,25517
5178,25518
5179,25519
5180,25520
5181,25521
5182,25522
5183,25523
5184,25524
5185,25525
5186,25526
5187,25527
5188,25528
5189,25529
5190,25530
5191,25531
5192,25532
5193,25533
5194,25534
5195,25535
5196,25536
5197,25537
5198,25538
5199,25539
5200,25540
5201,25541
5202,25542
5203,25543
5204,25544
5205,25545
5206,25546
5207,25547
5208,25548
5209,25549
5210,25550
5211,25551
5212,25552
5213,25553
5214,25554
5215,25555
5216,25556
5217,25557
5218,25558
5219,25559
5220,25560
5221,25561
5222,25562
5223,25563
5224,25564
5225,25565
5226,25566
5227,25567
5228,25568
5229,25569
5230,25570
5231,25571
5232,25572
5233,25573
5234,25574
5235,25575
5236,25576
5237,25577
5238,25578
5239,25579
5240,25580
5241,25581
5242,25582
5243,25583
5244,25584
5245,25585
5246,25586
5247,25587
5248,25588
5249,25589
5250,25590
5251,25591
5252,25592
5253,25593
5254,25594
5255,25595
5256,25596
5257,25597
5258,25598
5259,25599
5260,25600
5261,25601
5262,25602
5263,25603
5264,25604
5265,25605
5266,25606
5267,25607
5268,25608
5269,25609
5270,25610
5271,25611
5272,25612
5273,25613
5274,25614
5275,25615
5276,25616
5277,25617
5278,25618
5279,25619
5280,25620
5281,25621
5282,25622
5283,25623
5284,25624
5285,25625
5286,25626
5287,25627
5288,25628
5289,25629
5290,25630
5291,25631
5292,25632
5293,25633
5294,25634
5295,25635
5296,25636
5297,25637
5298,25638
5299,25639
5300,25640
5301,25641
5302,25642
5303,25643
5304,25644
5305,25645
5306,25646
5307,25647
5308,25648
5309,25649
5310,25650
5311,25651
5312,25652
5313,25653
5314,25654
5315,25655
5316,25656
5317,25657
5318,25658
5319,25659
5320,25660
5321,25661
5322,25662
5323,25663
5324,25664
5325,25665
5326,25666
5327,25667
5328,25668
5329,25669
5330,25670
5331,25671
5332,25672
5333,25673
5334,25674
5335,25675
5336,25676
5337,25677
5338,25678
5339,25679
5340,25680
5341,25681
5342,25682
5343,25683
5344,25684
5345,25685
5346,25686
5347,25687
5348,25688
5349,25689
5350,25690
5351,25691
5352,25692
5353,25693
5354,25694
5355,25695
5356,25696
5357,25697
5358,25698
5359,25699
5360,25700
5361,25701
5362,25702
5363,25703
5364,25704
5365,25705
5366,25706
5367,25707
5368,25708
5369,25709
5370,25710
5371,25711
5372,25712
5373,25713
5374,25714
5375,25715
5376,25716
5377,25717
5378,25718
5379,25719
5380,25720
5381,25721
5382,25722
5383,25723
5384,25724
5385,25725
5386,25726
5387,25727
5388,25728
5389,25729
5390,25730
5391,25731
5392,25732
5393,25733
5394,25734
5395,25735
5396,25736
5397,25737
5398,25738
5399,25739
5400,25740
5401,25741
5402,25742
5403,25743
5404,25744
5405,25745
5406,25746
5407,25747
5408,25748
5409,25749
5410,25750
5411,25751
5412,25752
5413,25753
5414,25754
5415,25755
5416,25756
5417,25757
5418,25758
5419,25759
5420,25760
5421,25761
5422,25762
5423,25763
5424,25764
5425,25765
5426,25766
5427,25767
5428,25768
5429,25769
5430,25770
5431,25771
5432,25772
5433,25773
5434,25774
5435,25775
5436,25776
5437,25777
5438,25778
5439,25779
5440,25780
5441,25781
5442,25782
5443,25783
5444,25784
5445,25785
5446,25786
5447,25787
5448,25788
5449,25789
5450,25790
5451,25791
5452,25792
5453,25793
5454,25794
5455,25795
5456,25796
5457,25797
5458,25798
5459,25799
5460,25800
5461,25801
5462,25802
5463,25803
5464,25804
5465,25805
5466,25806
5467,25807
5468,25808
5469,25809
5470,25810
5471,25811
5472,25812
5473,25813
5474,25814
5475,25815
5476,25816
5477,25817
5478,25818
5479,25819
5480,25820
5481,25821
5482,25822
5483,25823
5484,25824
5485,25825
5486,25826
5487,25827
5488,25828
5489,25829
5490,25830
5491,25831
5492,25832
5493,25833
5494,25834
5495,25835
5496,25836
5497,25837
5498,25838
5499,25839
5500,22330
5501,22331
5502,22408
5503,22409
5504,22486
5505,22487
5506,22564
5507,22565
5508,22642
5509,22643
5510,22720
5511,22721
5512,22798
5513,22799
5514,22876
5515,22877
5516,22954
5517,22955
5518,23032
5519,23033
5520,23110
5521,23111
5522,23188
5523,23189
5524,23266
5525,23267
5526,23344
5527,23345
5528,23422
5529,23423
5530,23500
5531,23501
5532,23578
5533,23579
5534,23656
5535,23657
5536,23734
5537,23735
5538,23812
5539,23813
5540,23890
5541,23891
5542,23968
5543,23969
5544,24046
5545,24047
5546,24124
5547,24125
5548,24202
5549,24203
5550,24280
5551,24281
5552,24358
5553,24359
5554,24436
5555,24437
5556,24514
5557,24515
5558,24592
5559,24593
5560,25840
5561,25841
5562,25842
5563,25843
5564,25844
5565,25845
5566,25846
5567,25847
5568,25848
5569,25849
5570,25850
5571,25851
5572,25852
5573,25853
5574,25854
5575,25855
5576,25856
5577,25857
5578,25858
5579,25859
5580,25860
5581,25861
5582,25862
5583,25863
5584,25864
5585,25865
5586,25866
5587,25867
5588,25868
5589,25869
5590,25870
5591,25871
5592,25872
5593,25873
5594,25874
5595,25875
5596,25876
5597,25877
5598,25878
5599,25879
5600,25880
5601,25881
5602,25882
5603,25883
5604,25884
5605,25885
5606,25886
5607,25887
5608,25888
5609,25889
5610,27840
5611,27841
5612,27842
5613,27843
5614,27844
5615,27845
5616,27846
5617,27847
5618,27848
5619,27849
5620,27850
5621,27851
5622,27852
5623,27853
5624,27854
5625,27855
5626,27856
5627,27857
5628,27858
5629,27859
5630,27860
5631,27861
5632,27862
5633,27863
5634,27864
5635,27865
5636,27866
5637,27867
5638,27868
5639,27869
5640,27870
5641,27871
5642,27872
5643,27873
5644,27874
5645,27875
5646,27876
5647,27877
5648,27878
5649,27879
5650,27880
5651,27881
5652,27882
5653,27883
5654,27884
5655,27885
5656,27886
5657,27887
5658,27888
5659,27889
5660,27890
5661,27891
5662,27892
5663,27893
5664,27894
5665,27895
5666,27896
5667,27897
5668,27898
5669,27899
5670,27900
5671,27901
5672,27902
5673,27903
5674,27904
5675,27905
5676,27906
5677,27907
5678,27908
5679,27909
5680,27910
5681,27911
5682,27912
5683,27913
5684,27914
5685,27915
5686,27916
5687,27917
5688,27918
5689,27919
5690,27920
5691,27921
5692,27922
5693,27923
5694,27924
5695,27925
5696,27926
5697,27927
5698,27928
5699,27929
5700,27930
5701,27931
5702,27932
5703,27933
5704,27934
5705,27935
5706,27936
5707,27937
5708,27938
5709,27939
5710,27940
5711,27941
5712,27942
5713,27943
5714,27944
5715,27945
5716,27946
5717,27947
5718,27948
5719,27949
5720,27950
5721,27951
5722,27952
5723,27953
5724,27954
5725,27955
5726,27956
5727,27957
5728,27958
5729,27959
5730,27960
5731,27961
5732,27962
5733,27963
5734,27964
5735,27965
5736,27966
5737,27967
5738,27968
5739,27969
5740,27970
5741,27971
5742,27972
5743,27973
5744,27974
5745,27975
5746,27976
5747,27977
5748,27978
5749,27979
5750,27980
5751,27981
5752,27982
5753,27983
5754,27984
5755,27985
5756,27986
5757,27987
5758,27988
5759,27989
5760,27990
5761,27991
5762,27992
5763,27993
5764,27994
5765,27995
5766,27996
5767,27997
5768,27998
5769,27999
5770,28000
5771,28001
5772,28002
5773,28003
5774,28004
5775,28005
5776,28006
5777,28007
5778,28008
5779,28009
5780,28010
5781,28011
5782,28012
5783,28013
5784,28014
5785,28015
5786,28016
5787,28017
5788,28018
5789,28019
5790,28020
5791,28021
5792,28022
5793,28023
5794,28024
5795,28025
5796,28026
5797,28027
5798,28028
5799,28029
5800,28030
5801,28031
5802,28032
5803,28033
5804,28034
5805,28035
5806,28036
5807,28037
5808,28038
5809,28039
5810,26290
5811,26291
5812,26292
5813,26340
5814,26341
5815,26342
5816,26390
5817,26391
5818,26392
5819,26440
5820,26441
5821,26442
5822,26490
5823,26491
5824,26492
5825,26540
5826,26541
5827,26542
5828,26590
5829,26591
5830,26592
5831,26640
5832,26641
5833,26642
5834,26690
5835,26691
5836,26692
5837,26740
5838,26741
5839,26742
5840,26790
5841,26791
5842,26792
5843,26840
5844,26841
5845,26842
5846,26890
5847,26891
5848,26892
5849,26940
5850,26941
5851,26942
5852,26990
5853,26991
5854,26992
5855,27040
5856,27041
5857,27042
5858,27090
5859,27091
5860,27092
5861,27140
5862,27141
5863,27142
5864,27190
5865,27191
5866,27192
5867,27240
5868,27241
5869,27242
5870,27290
5871,27291
5872,27292
5873,27340
5874,27341
5875,27342
5876,27390
5877,27391
5878,27392
5879,27440
5880,27441
5881,27442
5882,27490
5883,27491
5884,27492
5885,27540
5886,27541
5887,27542
5888,27590
5889,27591
5890,27592
5891,27640
5892,27641
5893,27642
5894,27690
5895,27691
5896,27692
5897,27740
5898,27741
5899,27742
